"Season","PlayerId","Player","Position","Team","Conference","Category","StatType","Stat"
"2020","4426685","Evan Bennett","DL","Oregon State","Pac-12","defensive","SOLO","4"
"2020","4426685","Evan Bennett","DL","Oregon State","Pac-12","defensive","TD","0"
"2020","4426685","Evan Bennett","DL","Oregon State","Pac-12","defensive","TFL","1"
"2020","4426685","Evan Bennett","DL","Oregon State","Pac-12","defensive","TOT","10"
"2020","4426686","Dane Belton","DB","Iowa","Big Ten","defensive","PD","5"
"2020","4426686","Dane Belton","DB","Iowa","Big Ten","defensive","QB HUR","0"
"2020","4426686","Dane Belton","DB","Iowa","Big Ten","defensive","SACKS","1"
"2020","4426686","Dane Belton","DB","Iowa","Big Ten","defensive","SOLO","19"
"2020","4426686","Dane Belton","DB","Iowa","Big Ten","defensive","TD","0"
"2020","4426686","Dane Belton","DB","Iowa","Big Ten","defensive","TFL","1.5"
"2020","4426686","Dane Belton","DB","Iowa","Big Ten","defensive","TOT","33"
"2020","4426692","Luke Benson","TE","Syracuse","ACC","defensive","PD","0"
"2020","4426692","Luke Benson","TE","Syracuse","ACC","defensive","QB HUR","0"
"2020","4426692","Luke Benson","TE","Syracuse","ACC","defensive","SACKS","0"
"2020","4426692","Luke Benson","TE","Syracuse","ACC","defensive","SOLO","1"
"2020","4426692","Luke Benson","TE","Syracuse","ACC","defensive","TD","0"
"2020","4426692","Luke Benson","TE","Syracuse","ACC","defensive","TFL","0"
"2020","4426692","Luke Benson","TE","Syracuse","ACC","defensive","TOT","2"
"2020","4426694","Keeanu Benton","NT","Wisconsin","Big Ten","defensive","PD","0"
"2020","4426694","Keeanu Benton","NT","Wisconsin","Big Ten","defensive","QB HUR","1"
"2020","4426694","Keeanu Benton","NT","Wisconsin","Big Ten","defensive","SACKS","0"
"2020","4426694","Keeanu Benton","NT","Wisconsin","Big Ten","defensive","SOLO","5"
"2020","4426694","Keeanu Benton","NT","Wisconsin","Big Ten","defensive","TD","0"
"2020","4426694","Keeanu Benton","NT","Wisconsin","Big Ten","defensive","TFL","0"
"2020","4426694","Keeanu Benton","NT","Wisconsin","Big Ten","defensive","TOT","9"
"2020","4426698","Tatum Bethune","LB","UCF","American Athletic","defensive","PD","2"
"2020","4426698","Tatum Bethune","LB","UCF","American Athletic","defensive","QB HUR","1"
"2020","4426698","Tatum Bethune","LB","UCF","American Athletic","defensive","SACKS","2.5"
"2020","4426698","Tatum Bethune","LB","UCF","American Athletic","defensive","SOLO","28"
"2020","4426698","Tatum Bethune","LB","UCF","American Athletic","defensive","TD","0"
"2020","4426698","Tatum Bethune","LB","UCF","American Athletic","defensive","TFL","7.0"
"2020","4426698","Tatum Bethune","LB","UCF","American Athletic","defensive","TOT","57"
"2020","4426704","Giovanni Biggers","DB","North Carolina","ACC","defensive","PD","0"
"2020","4426704","Giovanni Biggers","DB","North Carolina","ACC","defensive","QB HUR","0"
"2020","4426704","Giovanni Biggers","DB","North Carolina","ACC","defensive","SACKS","0"
"2020","4426704","Giovanni Biggers","DB","North Carolina","ACC","defensive","SOLO","3"
"2020","4426704","Giovanni Biggers","DB","North Carolina","ACC","defensive","TD","0"
"2020","4426704","Giovanni Biggers","DB","North Carolina","ACC","defensive","TFL","0"
"2020","4426704","Giovanni Biggers","DB","North Carolina","ACC","defensive","TOT","3"
"2020","4426710","Kenyatta Watson II","S","Texas","Big 12","defensive","PD","1"
"2020","4426710","Kenyatta Watson II","S","Texas","Big 12","defensive","QB HUR","0"
"2020","4426710","Kenyatta Watson II","S","Texas","Big 12","defensive","SACKS","0"
"2020","4426710","Kenyatta Watson II","S","Texas","Big 12","defensive","SOLO","2"
"2020","4426710","Kenyatta Watson II","S","Texas","Big 12","defensive","TD","0"
"2020","4426710","Kenyatta Watson II","S","Texas","Big 12","defensive","TFL","0.5"
"2020","4426710","Kenyatta Watson II","S","Texas","Big 12","defensive","TOT","3"
"2020","4426714","JR Bivens","DE","Middle Tennessee","Conference USA","defensive","PD","0"
"2020","4426714","JR Bivens","DE","Middle Tennessee","Conference USA","defensive","QB HUR","1"
"2020","4426714","JR Bivens","DE","Middle Tennessee","Conference USA","defensive","SACKS","0"
"2020","4426714","JR Bivens","DE","Middle Tennessee","Conference USA","defensive","SOLO","1"
"2020","4426714","JR Bivens","DE","Middle Tennessee","Conference USA","defensive","TD","0"
"2020","4426714","JR Bivens","DE","Middle Tennessee","Conference USA","defensive","TFL","0"
"2020","4426714","JR Bivens","DE","Middle Tennessee","Conference USA","defensive","TOT","3"
"2020","4426721","Cannon Blauser","LB","Ohio","Mid-American","defensive","PD","0"
"2020","4426721","Cannon Blauser","LB","Ohio","Mid-American","defensive","QB HUR","0"
"2020","4426721","Cannon Blauser","LB","Ohio","Mid-American","defensive","SACKS","0"
"2020","4426721","Cannon Blauser","LB","Ohio","Mid-American","defensive","SOLO","0"
"2020","4426721","Cannon Blauser","LB","Ohio","Mid-American","defensive","TD","0"
"2020","4426721","Cannon Blauser","LB","Ohio","Mid-American","defensive","TFL","0"
"2020","4426721","Cannon Blauser","LB","Ohio","Mid-American","defensive","TOT","2"
"2020","4426737","Davon Bomar","DL","Coastal Carolina","Sun Belt","defensive","PD","0"
"2020","4426737","Davon Bomar","DL","Coastal Carolina","Sun Belt","defensive","QB HUR","0"
"2020","4426737","Davon Bomar","DL","Coastal Carolina","Sun Belt","defensive","SACKS","0"
"2020","4426737","Davon Bomar","DL","Coastal Carolina","Sun Belt","defensive","SOLO","0"
"2020","4426737","Davon Bomar","DL","Coastal Carolina","Sun Belt","defensive","TD","0"
"2020","4426737","Davon Bomar","DL","Coastal Carolina","Sun Belt","defensive","TFL","0.5"
"2020","4426737","Davon Bomar","DL","Coastal Carolina","Sun Belt","defensive","TOT","1"
"2020","4426739","Boone Bonnema","LB","Western Michigan","Mid-American","defensive","PD","0"
"2020","4426739","Boone Bonnema","LB","Western Michigan","Mid-American","defensive","QB HUR","0"
"2020","4426739","Boone Bonnema","LB","Western Michigan","Mid-American","defensive","SACKS","0"
"2020","4426739","Boone Bonnema","LB","Western Michigan","Mid-American","defensive","SOLO","1"
"2020","4426739","Boone Bonnema","LB","Western Michigan","Mid-American","defensive","TD","0"
"2020","4426739","Boone Bonnema","LB","Western Michigan","Mid-American","defensive","TFL","0"
"2020","4426739","Boone Bonnema","LB","Western Michigan","Mid-American","defensive","TOT","1"
"2020","4426741","Luke Bolden","TE","Miami (OH)","Mid-American","defensive","PD","0"
"2020","4426741","Luke Bolden","TE","Miami (OH)","Mid-American","defensive","QB HUR","0"
"2020","4426741","Luke Bolden","TE","Miami (OH)","Mid-American","defensive","SACKS","0"
"2020","4426741","Luke Bolden","TE","Miami (OH)","Mid-American","defensive","SOLO","1"
"2020","4426741","Luke Bolden","TE","Miami (OH)","Mid-American","defensive","TD","0"
"2020","4426741","Luke Bolden","TE","Miami (OH)","Mid-American","defensive","TFL","0"
"2020","4426741","Luke Bolden","TE","Miami (OH)","Mid-American","defensive","TOT","6"
"2020","4426758","Will Bowers","QB","Liberty","FBS Independents","defensive","PD","0"
"2020","4426758","Will Bowers","QB","Liberty","FBS Independents","defensive","QB HUR","1"
"2020","4426758","Will Bowers","QB","Liberty","FBS Independents","defensive","SACKS","0"
"2020","4426758","Will Bowers","QB","Liberty","FBS Independents","defensive","SOLO","0"
"2020","4426758","Will Bowers","QB","Liberty","FBS Independents","defensive","TD","0"
"2020","4426758","Will Bowers","QB","Liberty","FBS Independents","defensive","TFL","0"
"2020","4426758","Will Bowers","QB","Liberty","FBS Independents","defensive","TOT","0"
"2020","4426768","Jay Bramblett","P","Notre Dame","FBS Independents","defensive","PD","0"
"2020","4426768","Jay Bramblett","P","Notre Dame","FBS Independents","defensive","QB HUR","0"
"2020","4426768","Jay Bramblett","P","Notre Dame","FBS Independents","defensive","SACKS","0"
"2020","4426768","Jay Bramblett","P","Notre Dame","FBS Independents","defensive","SOLO","1"
"2020","4426768","Jay Bramblett","P","Notre Dame","FBS Independents","defensive","TD","0"
"2020","4426768","Jay Bramblett","P","Notre Dame","FBS Independents","defensive","TFL","0"
"2020","4426768","Jay Bramblett","P","Notre Dame","FBS Independents","defensive","TOT","1"
"2020","4426774","Bam Brima","DL","Pittsburgh","ACC","defensive","PD","0"
"2020","4426774","Bam Brima","DL","Pittsburgh","ACC","defensive","QB HUR","0"
"2020","4426774","Bam Brima","DL","Pittsburgh","ACC","defensive","SACKS","0"
"2020","4426774","Bam Brima","DL","Pittsburgh","ACC","defensive","SOLO","1"
"2020","4426774","Bam Brima","DL","Pittsburgh","ACC","defensive","TD","0"
"2020","4426774","Bam Brima","DL","Pittsburgh","ACC","defensive","TFL","0"
"2020","4426774","Bam Brima","DL","Pittsburgh","ACC","defensive","TOT","1"
"2020","4426780","Jirehl Brock","RB","Iowa State","Big 12","defensive","PD","0"
"2020","4426780","Jirehl Brock","RB","Iowa State","Big 12","defensive","QB HUR","0"
"2020","4426780","Jirehl Brock","RB","Iowa State","Big 12","defensive","SACKS","0"
"2020","4426780","Jirehl Brock","RB","Iowa State","Big 12","defensive","SOLO","1"
"2020","4426780","Jirehl Brock","RB","Iowa State","Big 12","defensive","TD","0"
"2020","4426780","Jirehl Brock","RB","Iowa State","Big 12","defensive","TFL","0"
"2020","4426780","Jirehl Brock","RB","Iowa State","Big 12","defensive","TOT","1"
"2020","4426795","Jahmar Brown","LB","South Carolina","SEC","defensive","PD","0"
"2020","4426795","Jahmar Brown","LB","South Carolina","SEC","defensive","QB HUR","0"
"2020","4426795","Jahmar Brown","LB","South Carolina","SEC","defensive","SACKS","0"
"2020","4426795","Jahmar Brown","LB","South Carolina","SEC","defensive","SOLO","3"
"2020","4426795","Jahmar Brown","LB","South Carolina","SEC","defensive","TD","0"
"2020","4426795","Jahmar Brown","LB","South Carolina","SEC","defensive","TFL","0"
"2020","4426795","Jahmar Brown","LB","South Carolina","SEC","defensive","TOT","6"
"2020","4426796","Travion Brown","LB","Washington State","Pac-12","defensive","PD","1"
"2020","4426796","Travion Brown","LB","Washington State","Pac-12","defensive","QB HUR","0"
"2020","4426796","Travion Brown","LB","Washington State","Pac-12","defensive","SACKS","0"
"2020","4426796","Travion Brown","LB","Washington State","Pac-12","defensive","SOLO","3"
"2020","4426796","Travion Brown","LB","Washington State","Pac-12","defensive","TD","0"
"2020","4426796","Travion Brown","LB","Washington State","Pac-12","defensive","TFL","0"
"2020","4426796","Travion Brown","LB","Washington State","Pac-12","defensive","TOT","6"
"2020","4426797","Paris Brown","RB","Pittsburgh","ACC","defensive","PD","0"
"2020","4426797","Paris Brown","RB","Pittsburgh","ACC","defensive","QB HUR","0"
"2020","4426797","Paris Brown","RB","Pittsburgh","ACC","defensive","SACKS","0"
"2020","4426797","Paris Brown","RB","Pittsburgh","ACC","defensive","SOLO","2"
"2020","4426797","Paris Brown","RB","Pittsburgh","ACC","defensive","TD","0"
"2020","4426797","Paris Brown","RB","Pittsburgh","ACC","defensive","TFL","0"
"2020","4426797","Paris Brown","RB","Pittsburgh","ACC","defensive","TOT","2"
"2020","4426801","KeSean Brown","LB","App State","Sun Belt","defensive","PD","0"
"2020","4426801","KeSean Brown","LB","App State","Sun Belt","defensive","QB HUR","1"
"2020","4426801","KeSean Brown","LB","App State","Sun Belt","defensive","SACKS","0"
"2020","4426801","KeSean Brown","LB","App State","Sun Belt","defensive","SOLO","5"
"2020","4426801","KeSean Brown","LB","App State","Sun Belt","defensive","TD","0"
"2020","4426801","KeSean Brown","LB","App State","Sun Belt","defensive","TFL","1"
"2020","4426801","KeSean Brown","LB","App State","Sun Belt","defensive","TOT","6"
"2020","4426808","Tavian Brown","LB","Colorado State","Mountain West","defensive","PD","0"
"2020","4426808","Tavian Brown","LB","Colorado State","Mountain West","defensive","QB HUR","0"
"2020","4426808","Tavian Brown","LB","Colorado State","Mountain West","defensive","SACKS","0"
"2020","4426808","Tavian Brown","LB","Colorado State","Mountain West","defensive","SOLO","1"
"2020","4426808","Tavian Brown","LB","Colorado State","Mountain West","defensive","TD","0"
"2020","4426808","Tavian Brown","LB","Colorado State","Mountain West","defensive","TFL","0.5"
"2020","4426808","Tavian Brown","LB","Colorado State","Mountain West","defensive","TOT","3"
"2020","4426816","Erick Young","DB","Texas A&M","SEC","defensive","PD","0"
"2020","4426816","Erick Young","DB","Texas A&M","SEC","defensive","QB HUR","0"
"2020","4426816","Erick Young","DB","Texas A&M","SEC","defensive","SACKS","0"
"2020","4426816","Erick Young","DB","Texas A&M","SEC","defensive","SOLO","7"
"2020","4426816","Erick Young","DB","Texas A&M","SEC","defensive","TD","0"
"2020","4426816","Erick Young","DB","Texas A&M","SEC","defensive","TFL","0"
"2020","4426816","Erick Young","DB","Texas A&M","SEC","defensive","TOT","11"
"2020","4426817","Jarvis Brownlee","DB","Florida State","ACC","defensive","PD","1"
"2020","4426817","Jarvis Brownlee","DB","Florida State","ACC","defensive","QB HUR","0"
"2020","4426817","Jarvis Brownlee","DB","Florida State","ACC","defensive","SACKS","1"
"2020","4426817","Jarvis Brownlee","DB","Florida State","ACC","defensive","SOLO","17"
"2020","4426817","Jarvis Brownlee","DB","Florida State","ACC","defensive","TD","0"
"2020","4426817","Jarvis Brownlee","DB","Florida State","ACC","defensive","TFL","2"
"2020","4426817","Jarvis Brownlee","DB","Florida State","ACC","defensive","TOT","26"
"2020","4426823","Kyle Bryant","DL","Miami (OH)","Mid-American","defensive","PD","0"
"2020","4426823","Kyle Bryant","DL","Miami (OH)","Mid-American","defensive","QB HUR","0"
"2020","4426823","Kyle Bryant","DL","Miami (OH)","Mid-American","defensive","SACKS","0"
"2020","4426823","Kyle Bryant","DL","Miami (OH)","Mid-American","defensive","SOLO","0"
"2020","4426823","Kyle Bryant","DL","Miami (OH)","Mid-American","defensive","TD","0"
"2020","4426823","Kyle Bryant","DL","Miami (OH)","Mid-American","defensive","TFL","0"
"2020","4426823","Kyle Bryant","DL","Miami (OH)","Mid-American","defensive","TOT","1"
"2020","4426825","Ireland Burke","OL","Rutgers","Big Ten","defensive","PD","0"
"2020","4426825","Ireland Burke","OL","Rutgers","Big Ten","defensive","QB HUR","0"
"2020","4426825","Ireland Burke","OL","Rutgers","Big Ten","defensive","SACKS","1"
"2020","4426825","Ireland Burke","OL","Rutgers","Big Ten","defensive","SOLO","2"
"2020","4426825","Ireland Burke","OL","Rutgers","Big Ten","defensive","TD","0"
"2020","4426825","Ireland Burke","OL","Rutgers","Big Ten","defensive","TFL","1"
"2020","4426825","Ireland Burke","OL","Rutgers","Big Ten","defensive","TOT","3"
"2020","4426832","Warren Burrell","DB","Tennessee","SEC","defensive","PD","1"
"2020","4426832","Warren Burrell","DB","Tennessee","SEC","defensive","QB HUR","0"
"2020","4426832","Warren Burrell","DB","Tennessee","SEC","defensive","SACKS","0"
"2020","4426832","Warren Burrell","DB","Tennessee","SEC","defensive","SOLO","15"
"2020","4426832","Warren Burrell","DB","Tennessee","SEC","defensive","TD","0"
"2020","4426832","Warren Burrell","DB","Tennessee","SEC","defensive","TFL","0"
"2020","4426832","Warren Burrell","DB","Tennessee","SEC","defensive","TOT","17"
"2020","4426836","Jett Bush","LB","Texas","Big 12","defensive","PD","0"
"2020","4426836","Jett Bush","LB","Texas","Big 12","defensive","QB HUR","0"
"2020","4426836","Jett Bush","LB","Texas","Big 12","defensive","SACKS","0"
"2020","4426836","Jett Bush","LB","Texas","Big 12","defensive","SOLO","9"
"2020","4426836","Jett Bush","LB","Texas","Big 12","defensive","TD","0"
"2020","4426836","Jett Bush","LB","Texas","Big 12","defensive","TFL","1"
"2020","4426836","Jett Bush","LB","Texas","Big 12","defensive","TOT","14"
"2020","4426840","Shadrick Byrd","RB","Iowa","Big Ten","defensive","PD","0"
"2020","4426840","Shadrick Byrd","RB","Iowa","Big Ten","defensive","QB HUR","0"
"2020","4426840","Shadrick Byrd","RB","Iowa","Big Ten","defensive","SACKS","0"
"2020","4426840","Shadrick Byrd","RB","Iowa","Big Ten","defensive","SOLO","0"
"2020","4426840","Shadrick Byrd","RB","Iowa","Big Ten","defensive","TD","0"
"2020","4426840","Shadrick Byrd","RB","Iowa","Big Ten","defensive","TFL","0"
"2020","4426840","Shadrick Byrd","RB","Iowa","Big Ten","defensive","TOT","1"
"2020","4426843","Erwin Byrd","DB","Maryland","Big Ten","defensive","PD","0"
"2020","4426843","Erwin Byrd","DB","Maryland","Big Ten","defensive","QB HUR","0"
"2020","4426843","Erwin Byrd","DB","Maryland","Big Ten","defensive","SACKS","0"
"2020","4426843","Erwin Byrd","DB","Maryland","Big Ten","defensive","SOLO","2"
"2020","4426843","Erwin Byrd","DB","Maryland","Big Ten","defensive","TD","0"
"2020","4426843","Erwin Byrd","DB","Maryland","Big Ten","defensive","TFL","0.5"
"2020","4426843","Erwin Byrd","DB","Maryland","Big Ten","defensive","TOT","6"
"2020","4426844","Elijah Higgins","WR","Stanford","Pac-12","defensive","PD","0"
"2020","4426844","Elijah Higgins","WR","Stanford","Pac-12","defensive","QB HUR","0"
"2020","4426844","Elijah Higgins","WR","Stanford","Pac-12","defensive","SACKS","0"
"2020","4426844","Elijah Higgins","WR","Stanford","Pac-12","defensive","SOLO","0"
"2020","4426844","Elijah Higgins","WR","Stanford","Pac-12","defensive","TD","0"
"2020","4426844","Elijah Higgins","WR","Stanford","Pac-12","defensive","TFL","0"
"2020","4426844","Elijah Higgins","WR","Stanford","Pac-12","defensive","TOT","1"
"2020","4426856","Malik Caper","RB","Liberty","FBS Independents","defensive","PD","0"
"2020","4426856","Malik Caper","RB","Liberty","FBS Independents","defensive","QB HUR","0"
"2020","4426856","Malik Caper","RB","Liberty","FBS Independents","defensive","SACKS","0"
